genres,title,authors,rating,reviews,pages,Key_words
"['fantasy', 'fiction']",A Discovery of Witches,['deborahharkness'],4.0,427718,579,"['richly', 'inventive', 'novel', 'century', 'old', 'vampire', 'spellbound', 'witch', 'mysterious', 'manuscript', 'draw', 'together', 'deep', 'stack', 'oxford', 'bodleian', 'library', 'young', 'scholar', 'diana', 'bishop', 'unwittingly', 'call', 'bewitched', 'alchemical', 'course', 'research', 'descended', 'distinguished', 'line', 'witch', 'want', 'nothing']"
"['romance', 'adultfiction']",Bared to You,['sylviaday'],4.17,481647,334,"['1', 'new', 'york', 'time', 'bestselling', 'author', 'sylvia', 'day', 'come', 'provocative', 'masterstroke', 'abandon', 'obsession', 'redefined', 'meaning', 'desire', 'became', 'global', 'phenomenon', '...', 'gideon', 'cross', 'came', 'life', 'like', 'lightning', 'darkness', 'beautiful', 'brilliant', 'jagged', 'white', 'hot', 'drawn', 'never', 'anything', 'anyone', 'cr']"
"['classics', 'fiction']",Persuasion,"['janeausten', 'deidreshaunalynch', '(introduction)', 'jameskinsley', '(editor)']",4.14,572153,249,"['twenty', 'seven', 'year', 'old', 'anne', 'elliot', 'austen', 'adult', 'heroine', 'eight', 'year', 'story', 'proper', 'begin', 'happily', 'betrothed', 'naval', 'officer', 'frederick', 'wentworth', 'precipitously', 'break', 'engagement', 'persuaded', 'friend', 'lady', 'russell', 'match', 'unworthy', 'breakup', 'produce', 'deep', 'long', 'lasting', 'regret', 'later', 'wentwo']"
"['sciencefiction', 'fiction']",2001: A Space Odyssey,['arthurc.clarke'],4.15,280952,297,"['moon', 'enigma', 'uncovered', 'great', 'implication', 'discovery', 'first', 'time', 'men', 'sent', 'deep', 'solar', 'system', 'long', 'destination', 'reached', 'thing', 'begin', 'go', 'horribly', 'inexplicably', 'wrong', '...', 'one', 'greatest', 'selling', 'science', 'fiction', 'novel', 'classic', 'book', 'grip', 'end']"
"['fantasy', 'youngadult']",A Great and Terrible Beauty,['libbabray'],3.78,228456,403,"['debut', 'gothic', 'novel', 'mysterious', 'vision', 'dark', 'family', 'secret', 'long', 'lost', 'diary', 'thrust', 'gemma', 'classmate', 'back', 'horror', 'followed', 'india', 'age', '12', '+)', '1895', 'suicide', 'mother', '16', 'year', 'old', 'doyle', 'shipped', 'life', 'know', 'spence', 'proper', 'boarding', 'school', 'england', 'lonely', 'guilt', 'ridden']"
"['fiction', 'romance']",Chocolat,['joanneharris'],3.95,120047,306,"['timeless', 'novel', 'straitlaced', 'village', 'awakening', 'joy', 'sensuality', 'every', 'page', 'offer', 'description', 'chocolate', 'melt', 'mouth', 'chocoholics', 'francophile', 'armchair', 'gourmet', 'cookbook', 'reader', 'lover', 'passion', 'everywhere', 'illuminating', 'peter', 'mayle', 'south', 'france', 'touch', 'laura', 'esquivel', 'magic', 'realism', 'chocolat', 'strai']"
"['fantasy', 'youngadult']",Queen of Shadows,['sarahj.maas'],4.53,328545,648,"['everyone', 'celaena', 'sardothien', 'love', 'taken', '’', 'last', 'returned', 'empire', '—', 'vengeance', 'rescue', 'glorious', 'kingdom', 'confront', 'shadow', 'past', '…', 'embraced', 'identity', 'aelin', 'galathynius', 'queen', 'terrasen', 'reclaim', 'throne', 'must', 'fight', 'cousin', 'warrior', 'prepared', 'die', 'f']"
"['youngadult', 'sciencefiction']",Unwind,['nealshusterman'],4.15,213458,337,"['connor', 'risa', 'lev', 'running', 'life', 'second', 'civil', 'war', 'fought', 'reproductive', 'right', 'chilling', 'resolution', 'life', 'inviolable', 'moment', 'conception', 'age', 'thirteen', 'age', 'eighteen', 'however', 'parent', 'child', 'unwound', ',""', 'whereby', 'organ', 'transplanted', 'different', 'donor']"
"['fiction', 'classics']",Johnny Got His Gun,['daltontrumbo'],4.18,37318,309,"['ordinary', 'war', 'make', 'world', 'safe', 'democracy', 'made', 'nothing', 'else', 'mattered', 'million', 'dead', 'body', 'thousand', 'ruined', 'life', '...', 'novel', 'never', 'take', 'easy', 'way', 'shocking', 'violent', 'terrifying', 'horrible', 'uncompromising', 'brutal', 'remorseless']"
"['fiction', 'contemporary']",Trainspotting,['irvinewelsh'],4.05,167753,431,"['bestselling', 'novel', 'irvine', 'welsh', 'provided', 'inspiration', 'danny', 'boyle', '’', 'hit', 'film', 'choose', 'u', 'life', 'mortgage', 'payment', 'washing', 'machine', 'car', 'sitting', 'oan', 'couch', 'watching', 'mind', 'numbing', 'spirit', 'crushing', 'game', 'show', 'stuffing', 'fuckin', 'junk', 'food', 'intae', 'yir', 'mooth', 'rotting', 'away', 'pishing', 'shiteing', 'yersel', 'home', 'total']"
"['youngadult', 'fantasy']",The Summoning,['kelleyarmstrong'],4.0,172413,390,"['chloe', 'saunders', 'used', 'relatively', 'normal', 'life', 'find', 'middle', 'really', 'strange', 'situation', ':~', 'suddenly', 'start', 'seeing', 'dead', 'people', '.~', 'get', 'locked', 'group', 'home', 'unstable', 'teen', 'seems', 'name', 'never', 'wanted', 'make', 'friend', 'meet', 'bo']"
"['fantasy', 'paranormal']",Halfway to the Grave,['jeanienefrost'],4.12,151826,358,"['flirting', 'grave', '…', 'half', 'vampire', 'catherine', 'crawfield', 'going', 'undead', 'vengeance', 'hoping', 'one', 'deadbeat', 'father', '–', 'responsible', 'ruining', 'mother', '’', 'life', 'captured', 'bone', 'bounty', 'hunter', 'forced', 'unlikely', 'partnership', 'exchange', 'help', 'finding', 'cat', 'agrees', 'train', 'sexy']"
"['youngadult', 'romance']",The Elite,['kieracass'],3.99,550988,336,"['selection', 'began', 'thirty', 'five', 'girl', 'group', 'narrowed', 'six', 'elite', 'competition', 'win', 'prince', 'maxon', 'heart', 'fiercer', 'ever', '—', 'america', 'still', 'struggling', 'decide', 'truly', 'lie', 'could', 'make', 'life', 'fairy', 'tale', 'first', 'love', 'aspen', 'desperate', 'time', 'rest', 'eli']"
"['classics', 'fiction']",Swann's Way,"['marcelproust', 'lydiadavis', '(translator)']",4.1,53504,444,"['marcel', 'proust', 'search', 'lost', 'time', 'one', 'entertaining', 'reading', 'experience', 'language', 'arguably', 'finest', 'novel', 'twentieth', 'century', 'since', 'original', 'prewar', 'translation', 'completely', 'new', 'version', 'english', 'penguin', 'brings', 'masterpiece', 'audience', 'throughout', 'world', 'beginning', 'lydia', 'davis', 'internat']"
"['classics', 'fiction']",Cannery Row,['johnsteinbeck'],4.05,119050,181,"['cannery', 'row', 'book', 'without', 'much', 'plot', 'rather', 'attempt', 'capture', 'feeling', 'people', 'place', 'district', 'monterey', 'california', 'populated', 'mix', 'luck', 'choose', 'reason', 'live', 'hill', 'respectable', 'area', 'town', 'flow', 'main', 'frequently', 'interrupted', 'b']"
"['fantasy', 'youngadult']",The Mortal Instruments Boxed Set: City of Bones; City of Ashes; City of Glass,['cassandraclare'],4.56,66595,1520,"['city', 'bone', 'fifteen', 'year', 'old', 'clary', 'fray', 'introduced', 'world', 'shadowhunters', 'secret', 'cadre', 'warrior', 'dedicated', 'driving', 'demon', 'vengeance', 'mother', 'disappears', 'almost', 'killed', 'grotesque', 'monster', 'sent', 'evil', 'powerful', 'shadowhunter', 'valentine', 'could', 'mere', 'human']"
"['fantasy', 'youngadult']",The Raven Boys,['maggiestiefvater'],4.03,318269,409,"['“', 'two', 'reason', 'non', 'seer', 'would', 'see', 'spirit', 'st', 'mark', '’', 'eve', ',”', 'neeve', 'said', 'either', 'true', 'love', 'killed', '.”', 'freezing', 'churchyard', 'even', 'dead', 'arrive', 'every', 'year', 'blue', 'sargent', 'stand', 'next', 'clairvoyant', 'mother', 'soon', 'walk', 'past', 'never', 'see', '—', 'boy', 'emerges', 'fro']"
"['nonfiction', 'autobiography']",Three Cups of Tea: One Man's Mission to Promote Peace ... One School at a Time,"['gregmortenson', 'davidoliverrelin']",3.65,343031,349,"['astonishing', 'uplifting', 'story', 'real', 'life', 'indiana', 'jones', 'humanitarian', 'campaign', 'use', 'education', 'combat', 'terrorism', 'taliban', '’', 'backyardanyone', 'despair', 'individual', 'power', 'change', 'life', 'read', 'greg', 'mortenson', 'homeless', 'mountaineer', 'following', '1993', 'climb', 'pakistan', 'treacherous', 'k2', 'inspired', 'chance', 'encounter', 'wi']"
"['youngadult', 'romance']",Just Listen,['sarahdessen'],4.04,246106,371,"['last', 'year', 'annabel', 'girl', 'everything', '—', 'least', 'part', 'played', 'television', 'commercial', 'kopf', 'department', 'store', 'nothing', 'best', 'friend', 'mean', 'exciting', 'sophie', 'dropped', 'peace', 'home', 'since', 'older', 'sister', 'became', 'anorexic', 'one', 'sit', 'lunch', 'meet', 'owen', 'armstrong', 'ta']"
"['romance', 'youngadult']",Perfect Chemistry,['simoneelkeles'],4.05,254140,368,"['fresh', 'urban', 'twist', 'classic', 'tale', 'star', 'crossed', 'lover', 'brittany', 'elli', 'walk', 'chemistry', 'class', 'first', 'day', 'senior', 'year', 'clue', 'carefully', 'created', 'perfect', 'life', 'unravel', 'eye', 'forced', 'lab', 'partner', 'alex', 'fuentes', 'gang', 'member', 'side', 'town', 'threaten', 'everything']"
"['sciencefiction', 'dystopia']",Ignite Me,['taherehmafi'],4.38,178352,421,"['omega', 'point', 'destroyed', 'juliette', '’', 'know', 'rebel', 'friend', 'even', 'adam', 'alive', 'keep', 'trying', 'take', 'reestablishment', 'must', 'rely', 'warner', 'handsome', 'commander', 'sector', '45', 'one', 'person', 'never', 'thought', 'could', 'trust', 'saved', 'life', 'promise', 'help', 'maste']"
"['classics', 'plays']",Much Ado About Nothing,"['williamshakespeare', 'barbaraa.mowat', '(editor)', 'paulwerstine', '(editor)', 'robertjackson', '(editor)', 'gailkernpaster', '(contributor)']",4.05,228696,246,"['much', 'ado', 'nothing', 'shakespeare', 'includes', 'two', 'quite', 'different', 'story', 'romantic', 'love', 'hero', 'claudio', 'fall', 'almost', 'first', 'sight', 'outsider', 'john', 'strike', 'happiness', 'beatrice', 'benedick', 'kept', 'apart', 'pride', 'mutual', 'antagonism', 'others', 'decide', 'play', 'cupid']"
"['youngadult', 'romance']",The Truth About Forever,['sarahdessen'],4.11,218781,374,"['macy', 'look', 'forward', 'boyfriend', 'jason', 'away', 'brain', 'camp', 'day', 'spent', 'boring', 'job', 'library', 'evening', 'filled', 'vocabulary', 'drill', 'sat', 'spare', 'time', 'passed', 'mother', 'two', 'sharing', 'silent', 'grief', 'traumatic', 'loss', 'father', 'sometimes', 'unexpected', 'thing', 'happen', '—', 'thi']"
"['fiction', 'contemporary']",The Goldfinch,['donnatartt'],3.92,795018,771,"['winner', 'pulitzer', 'prize', 'fiction', '2014aged', 'thirteen', 'theo', 'decker', 'son', 'devoted', 'mother', 'reckless', 'largely', 'absent', 'father', 'survives', 'accident', 'otherwise', 'tear', 'life', 'apart', 'alone', 'rudderless', 'new', 'york', 'taken', 'family', 'wealthy', 'friend', 'tormented', 'unbearable', 'longing', 'year', 'cling', 'thing']"
"['childrens', 'picturebooks']",The Polar Express,"['chrisvanallsburg', 'liamneeson', '(narrator)']",4.31,221949,32,"['polar', 'express', 'treasured', 'holiday', 'tradition', 'lavish', 'gift', 'set', 'includes', 'cd', 'audio', 'recording', 'read', 'liam', 'neeson', 'keepsake', 'aboard', 'ornament', 'note', 'author', 'chris', 'van', 'allsburg', 'awarded', 'prestigious', 'caldecott', 'medal', '1986', 'sold', '7', 'million', 'copy', 'become', 'classic', 'movie', 'translated', 'stage', 'producti']"
"['fiction', 'philosophy']",Ishmael,['danielquinn'],3.97,90889,338,"['adventure', 'mind', 'spiritthe', 'narrator', 'extraordinary', 'tale', 'man', 'search', 'truth', 'answer', 'ad', 'local', 'newspaper', 'teacher', 'looking', 'serious', 'pupil', 'find', 'alone', 'abandoned', 'office', 'full', 'grown', 'gorilla', 'nibbling', 'delicately', 'slender', 'branch', '?""', 'asks', 'incredulously', ',""']"
"['childrens', 'childrens']",Are You My Mother?,['p.d.eastman'],4.18,227125,64,"['mother', 'tell', 'simple', 'story', 'child', 'started', 'read', 'younger', 'brother', 'sister', 'also', 'want', 'follow', 'baby', 'bird', 'quest', 'asks', 'everyone', 'everything', 'meet', '"".', 'back', '1957', 'theodor', 'geisel', 'responded', 'article', 'life', 'magazine', 'lamented', 'use', 'boring', 'reading', 'primer', 'school', 'using']"
"['shortstories', 'fiction']",Nine Stories,['j.d.salinger'],4.17,140683,198,"['nine', 'story', '1953', 'collection', 'short', 'american', 'fiction', 'writer', 'j', 'salinger', 'published', 'april', 'includes', 'two', 'famous', 'perfect', 'day', 'bananafish', 'esmé', '–', 'love', 'squalor', '"".', 'u', 'title', 'book', 'many', 'country']"
"['classics', 'fiction']",Far From the Madding Crowd,"['thomashardy', 'rosemariemorgan', '(editor/introduction)', 'shannonrussell', '(editor/introduction)']",3.94,138760,433,"['independent', 'spirited', 'bathsheba', 'everdene', 'come', 'weatherbury', 'take', 'position', 'farmer', 'largest', 'estate', 'area', 'bold', 'presence', 'draw', 'three', 'different', 'suitor', 'gentleman', 'boldwood', 'soldier', 'seducer', 'sergeant', 'troy', 'devoted', 'shepherd', 'gabriel', 'oak', 'contrasting', 'way', 'unsettles', 'decision', 'complicates', 'life', 'tr']"
"['classics', 'fiction']",Lady Chatterley's Lover,['d.h.lawrence'],3.5,109641,376,"['lawrence', 'frank', 'portrayal', 'extramarital', 'affair', 'explicit', 'sexual', 'exploration', 'central', 'character', 'caused', 'controversial', 'book', 'considered', 'masterpiece', 'banned', 'pornography', '1960']"
"['classics', 'fiction']",A Christmas Carol,"['charlesdickens', 'joel.wheeler', '(contributor)']",4.06,668984,104,"['way', 'every', 'idiot', 'go', 'around', 'merry', 'christmas', 'lip', 'would', 'boiled', 'pudding', 'buried', 'stake', 'holly', 'heart', 'bah', 'humbug', 'introduction', 'afterword', 'joe', 'wheelerto', 'bitter', 'miserly', 'ebenezer', 'scrooge', 'another', 'day', 'change', 'ghost', 'long', 'dead', 'business', 'partn']"
"['romance', 'paranormalromance']",Acheron,['sherrilynkenyon'],4.54,58521,728,"['eleven', 'thousand', 'year', 'ago', 'god', 'born', 'cursed', 'body', 'human', 'acheron', 'endured', 'lifetime', 'hatred', 'death', 'unleashed', 'unspeakable', 'horror', 'almost', 'destroyed', 'earth', 'brought', 'back', 'became', 'sole', 'defender', 'mankind', 'never', 'simple', '…', 'century', 'fought', 'survival', 'hidden', 'past', 'want']"
"['youngadult', 'sciencefiction']",The Darkest Minds,['alexandrabracken'],4.15,171377,488,"['ruby', 'woke', 'tenth', 'birthday', 'something', 'changed', 'alarming', 'enough', 'make', 'parent', 'lock', 'garage', 'call', 'police', 'get', 'sent', 'thurmond', 'brutal', 'government', '“', 'rehabilitation', 'camp', '.”', 'might', 'survived', 'mysterious', 'disease', '’', 'killed', 'america', 'child', 'others', 'emerged', 'w']"
"['fiction', 'historical']",Cutting for Stone,['abrahamverghese'],4.29,353392,541,"['sweeping', 'emotionally', 'riveting', 'first', 'novel', 'enthralling', 'family', 'saga', 'africa', 'america', 'doctor', 'patient', 'exile', 'home', 'marion', 'shiva', 'stone', 'twin', 'brother', 'born', 'secret', 'union', 'beautiful', 'indian', 'nun', 'brash', 'british', 'surgeon', 'mission', 'hospital', 'addis', 'ababa', 'orphaned', 'mother', '’', 'death', 'childbirth', 'father', 'disappearance']"
"['fantasy', 'youngadult']",Angelfall,['susanee'],4.1,188201,288,"['six', 'week', 'since', 'angel', 'apocalypse', 'descended', 'demolish', 'modern', 'world', 'street', 'gang', 'rule', 'day', 'fear', 'superstition', 'night', 'warrior', 'fly', 'away', 'helpless', 'little', 'girl', 'seventeen', 'year', 'old', 'sister', 'penryn', 'anything', 'get', 'back', 'including', 'making', 'deal', 'enemy', 'angel', 'raffe', 'lie', 'brok']"
"['fantasy', 'fiction']",The Horse and His Boy,['c.s.lewis'],3.91,306674,224,"['horse', 'boy', 'stirring', 'dramatic', 'fantasy', 'story', 'find', 'young', 'named', 'shasta', 'run', 'homeland', 'talking', 'bree', 'pair', 'discover', 'deadly', 'plot', 'calormen', 'people', 'conquer', 'land', 'narnia', 'race', 'warn', 'inhabitant', 'impending', 'danger', 'rescue', 'certain', 'death']"
"['youngadult', 'fantasy']",I Am Number Four,['pittacuslore'],3.93,332843,440,"['nine', 'u', 'came', 'look', 'like', 'talk', 'live', 'among', 'thing', 'dream', 'power', 'stronger', 'faster', 'anything', 'ever', 'seen', 'superheroes', 'worship', 'movie', 'comic', 'book', '--', 'real', 'plan', 'grow', 'train', 'become', 'strong', 'one']"
"['youngadult', 'fantasy']",Silence,['beccafitzpatrick'],4.09,264564,448,"['nora', 'grey', 'remember', 'past', 'five', 'month', 'life', 'initial', 'shock', 'waking', 'cemetery', 'told', 'missing', 'week', 'one', 'knowing', 'tried', 'get', 'back', 'track', 'go', 'school', 'hang', 'best', 'friend', 'vee', 'dodge', 'mom', 'creepy', 'new', 'boyfriend', 'voice']"
"['classics', 'historical']",Little House on the Prairie,"['lauraingallswilder', 'garthwilliams', '(illustrator)']",4.19,271340,335,"['meet', 'laura', 'ingalls', 'little', 'girl', 'would', 'grow', 'write', 'house', 'book', 'pa', 'decides', 'sell', 'log', 'family', 'set', 'indian', 'country', 'travel', 'wisconsin', 'kansa', 'finally', 'build', 'prairie', 'sometimes', 'farm', 'life', 'difficult', 'even', 'dangerous', 'kept', 'busy']"
"['fantasy', 'youngadult']",Sabriel,['garthnix'],4.14,203247,491,"['sent', 'boarding', 'school', 'ancelstierre', 'young', 'child', 'sabriel', 'little', 'experience', 'random', 'power', 'free', 'magic', 'dead', 'refuse', 'stay', 'old', 'kingdom', 'final', 'semester', 'father', 'abhorsen', 'go', 'missing', 'know', 'must', 'enter', 'find', 'first', 'installment', 'seri']"
"['childrens', 'picturebooks']",You Are Special,['maxlucado'],4.41,52362,32,"['max', 'interested', 'helping', 'child', 'understand', 'value', 'world', 'perspective', 'god', 'wemmicksville', 'land', 'created', 'eli', 'figure', 'story', 'creates', 'wemmick', 'uniquely', 'look', 'personality', 'video', 'new', 'adventure', 'citizen', 'punchinello', 'cent']"
"['sciencefiction', 'fiction']",Hyperion,"['dansimmons', 'garyruddell', '(illustrator)']",4.23,210701,482,"['world', 'called', 'hyperion', 'beyond', 'law', 'hegemony', 'man', 'wait', 'creature', 'shrike', 'worship', 'fear', 'vowed', 'destroy', 'valley', 'time', 'tomb', 'huge', 'brooding', 'structure', 'move', 'backward', 'eve', 'armageddon', 'w']"
"['nonfiction', 'adventure']",Into Thin Air: A Personal Account of the Mount Everest Disaster,['jonkrakauer'],4.19,434133,368,"['bank', 'cloud', 'assembling', 'distant', 'horizon', 'journalist', 'mountaineer', 'jon', 'krakauer', 'standing', 'summit', 'mt', 'everest', 'saw', 'nothing', 'suggested', 'murderous', 'storm', 'bearing', '.""', 'wrong', 'claimed', 'five', 'life', 'left', 'countless', '--', 'including', 'guilt', 'ridden', 'disarray', 'would', 'also', 'provide', 'impetus']"
